UASG,Modalidade da Licitação,Número do Aviso da Licitação,Identificador da Licitação,Número Item Licitação,Tipo do Pregão,Situação do Aviso,Objeto,Código do Item no Catálogo,Informações Gerais,Número do Processo,Tipo de Recurso,Número de Itens na Licitação,Nome do Responsável,Função do Responsável,Data de Entrega do Edital,Endereço de Entrega do Edital,Data de Abertura da Proposta,Data de Entrega da Proposta,Data de Publicação,Itens da licitação > uri
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,54,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",322139,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,45,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",324018,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,50,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",332612,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,42,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",338472,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,51,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378118,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,61,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378126,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,47,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378128,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,33,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378175,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,34,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378175,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,35,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378175,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,8,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378256,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,9,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378256,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2013,12004105000012013,21,Eletrônico,Publicado,"Pregão Eletrônico Pregão eletrônico, do tipo menor preço por item, para registro de preços visando futuras aquisições de dietas ho spitalares para o Hospital de Aeronáutica dos A fonsos.",378256,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433003194201283,Nacional,61,MARCOS VIEIRA MAIA                                                                            ,Ordenador de Despesas                                                                         ,14/01/2013 08:00,Av.marechal Fontenelle 1628 - Campo Dos Afonsos/RJ,28/01/2013 09:00,14/01/2013 08:00,14/01/2013,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,1,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,2,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,3,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,4,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,5,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,6,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,7,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,8,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,9,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,10,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,11,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,12,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,13,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,14,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,15,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,16,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,17,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,18,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,19,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,20,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,21,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,22,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,23,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,24,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,25,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,26,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00002/2009,12004105000022009,27,Presencial,Publicado,"Pregão Presencial para formalização de Registro de Preços, do tipo menor preço unitár io por item, referente à aquisição de material de Imaginologia.",137090,"A entrega do edital na Seçã o de Licitações do HAAF está condicionada, obri gatoriamente, a apresentação de um CDR virgem.",0052/HAAF/2009   ,Nacional,41,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,16/07/2009 08:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",,29/07/2009 09:30,16/07/2009,/licitacoes/id/licitacao/12004105000022009/itens
